,,,,,,,
Year,Source,Product Name,Country Name,Volume (kg),Value (USD),Calculated Duty (USD),Edible code
2013,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"108,988","421,288",0,E
2013,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"47,205","823,200",0,E
2013,IMP,GROUNDFISH COD NSPF FROZEN,NORWAY,"12,878","51,512",0,E
2011,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"155,035","1,941,515",0,E
2011,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"50,100","1,025,625",0,E
2011,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"37,800","655,229",0,E
2013,IMP,GROUNDFISH COD NSPF FILLET FRESH,NORWAY,"1,022","6,292",0,E
2011,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"54,765","757,600",0,E
2012,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,"37,453","324,141",0,E
2012,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"41,902","487,930",0,E
2012,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,"839,666","6,721,692",0,E
2012,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"1,276,648","5,544,526",0,E
2012,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"321,274","3,893,681",0,E
2011,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,"22,021","213,465",0,E
2012,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,135,"3,480",0,E
2012,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"52,615","627,436",0,E
2011,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"12,338","74,358",0,E
2012,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",NORWAY,90,"2,280",0,E
2013,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,929,"10,868",0,E
2013,IMP,GROUNDFISH COD NSPF FILLET FRESH,NORWAY,"1,429","14,333",0,E
2013,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,860,"9,883",0,E
2013,IMP,GROUNDFISH COD NSPF SALTED MOISTURE CONTENT > 50%,ICELAND,250,"2,425",0,E
2013,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"25,200","242,216",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"7,705","57,326",0,E
2015,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,"256,033","1,514,594",0,E
2015,IMP,GROUNDFISH HADDOCK FRESH,ICELAND,567,"2,500",0,E
2016,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,"211,391","1,172,676",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"158,483","2,571,809",0,E
2016,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"14,115","187,598",0,E
2014,IMP,GROUNDFISH COD NSPF FROZEN,NORWAY,"92,138","303,508",0,E
2016,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"12,047","170,120",0,E
2015,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,813,"5,385",0,E
2014,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"3,709","18,585",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"55,865","444,313",0,E
2015,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"53,900","485,100",0,E
2016,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,"140,700","415,091",0,E
2016,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,563,"4,875",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,947,"6,126",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,700,"8,418",0,E
2014,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"20,130","122,825",0,E
2015,IMP,GROUNDFISH COD NSPF FILLET FRESH,NORWAY,"2,396","14,375",0,E
2014,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"33,737","389,130",0,E
2015,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,354,"3,120",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"220,245","596,056",0,E
2014,IMP,GROUNDFISH COD NSPF DRIED,ICELAND,"2,800","56,503",0,E
2017,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"10,139","126,064",0,E
2017,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"3,484,849","29,837,816",0,E
2017,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,"766,525","2,421,772",0,E
2017,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,"4,863,567","15,743,729",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,851,"7,923",0,E
2017,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,340,"4,500",0,E
2017,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,"1,120","3,250",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"17,532","205,273",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"6,553","71,327",0,E
2017,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"10,984","158,972",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"1,338,499","17,044,279",0,E
2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"24,171","311,680",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"1,664","12,059",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"8,128","54,017",0,E
2018,IMP,GROUNDFISH HADDOCK MEAT FROZEN > 6.8KG,ICELAND,"2,395","4,712",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"127,944","995,786",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"11,544","139,857",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"33,318","436,334",0,E
2018,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"58,950","1,140,790",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"2,422","28,614",0,E
2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"7,620","92,400",0,E
2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"3,509,454","51,048,480",0,E
2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"115,073","1,527,477",0,E
2021,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"154,399","2,416,913",0,E
2021,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,NORWAY,"48,907","598,174",0,E
2021,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"48,990","653,386",0,E
2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"70,591","645,343",0,E
2019,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"36,359","358,757",0,E
2019,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,"1,388","18,469",0,E
2021,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,"24,677","273,074",0,E
2021,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"13,005","133,995",0,E
2021,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"172,925","1,908,799",0,E
2021,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"51,205","266,601",0,E
2021,IMP,GROUNDFISH COD ATLANTIC FROZEN,NORWAY,"84,603","451,335",0,E
2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"3,372","51,177",0,E
2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"2,361","39,587",0,E
2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"314,998","3,882,763",0,E
2020,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,"3,124,311","13,171,247",0,E
2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"225,671","3,081,205",0,E
2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"11,783","160,259",0,E
2019,IMP,GROUNDFISH COD NSPF FROZEN,ICELAND,"6,770","72,130",0,E
2019,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,563,"4,953",0,E
2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"6,429","79,380",0,E
2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"21,490","240,675",0,E
2020,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"53,298","802,619",0,E
2019,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"99,900","2,114,600",0,E
2019,IMP,GROUNDFISH COD ATLANTIC FROZEN,NORWAY,"76,042","343,635",0,E
2019,IMP,GROUNDFISH HADDOCK FRESH,ICELAND,"1,292","10,291",0,E
2019,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"4,667","56,995",0,E
2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"1,932","29,394",0,E
2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,NORWAY,"1,662","25,248",0,E
2020,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,"8,020","85,367",0,E
2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,NORWAY,"1,063","12,682",0,E
2020,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"91,598","399,221",0,E
2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,260,"3,159",0,E
2020,IMP,GROUNDFISH COD ATLANTIC FROZEN,ICELAND,"32,240","96,721",0,E
2021,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"32,798","423,091",0,E
2022,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"244,204","4,099,155",0,E
2021,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"19,350","403,054",0,E
2022,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"572,222","2,863,655",0,E
2022,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"721,380","11,891,219",0,E
2022,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,NORWAY,"12,179","167,555",0,E
2022,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"990,017","16,373,350",0,E
2023,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"50,978","731,611",0,E
2023,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"81,893","1,284,379",0,E
2023,IMP,GROUNDFISH COD ATLANTIC FROZEN,NORWAY,"96,212","471,472",0,E
2023,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"147,287","1,150,820",0,E
2023,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,"3,406","52,057",0,E
2023,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"10,396","155,090",0,E
2023,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"2,562","62,640",0,E
2023,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,NORWAY,"31,759","426,872",0,E
2023,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"317,238","5,238,207",0,E
2023,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"4,395,468","53,764,772",0,E
2022,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"22,093","271,355",0,E
2022,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"2,676","43,210",0,E
2022,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"89,357","938,973",0,E
2022,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"37,672","720,337",0,E
2022,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"1,044","11,825",0,E
2022,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,635,"12,210",0,E
2021,IMP,GROUNDFISH COD ATLANTIC FROZEN,ICELAND,"7,037","21,111",0,E
2023,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"483,531","1,968,710",0,E
2023,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"2,117","12,700",0,E
2023,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,512,"8,814",0,E
2023,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"2,619","44,090",0,E
2023,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,"49,672","235,445",0,E
2023,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"10,015","100,418",0,E
2023,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,"4,706","63,966",0,E
2023,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",ICELAND,"1,140","26,710",0,E
2023,IMP,GROUNDFISH HADDOCK FRESH,ICELAND,204,"2,250",0,E
2023,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"25,146","200,164",0,E
2023,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,173,"2,057",0,E
2022,IMP,GROUNDFISH COD NSPF MEAT FRESH,ICELAND,"1,517","16,205",0,E
2023,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,500,"8,635",0,E
2023,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,919,"25,002",0,E
2014,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"1,015,725","10,914,398",0,E
2014,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"65,769","866,137",0,E
2014,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"812,081","3,522,568",0,E
2014,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"319,346","1,821,101",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"341,204","1,862,606",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,499,"3,267",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"44,439","262,369",0,E
2015,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,"95,626","307,318",0,E
2011,IMP,GROUNDFISH COD ATLANTIC FILLET FROZEN,ICELAND,"724,138","5,368,916",0,E
2011,IMP,GROUNDFISH COD ATLANTIC FROZEN,NORWAY,"1,595","6,570",0,E
2010,IMP,GROUNDFISH COD ATLANTIC FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"99,101","471,557",0,E
2010,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"90,884","486,248",0,E
2010,IMP,GROUNDFISH COD NSPF FROZEN,NORWAY,"75,227","150,453",0,E
2010,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE > 6.8KG,NORWAY,"2,105","26,800",0,E
2011,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"190,445","2,517,771",0,E
2011,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"13,132","143,295",0,E
2010,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,"5,921","15,394",0,E
2010,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"17,640","288,338",0,E
2011,IMP,GROUNDFISH COD ATLANTIC FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"251,819","807,371",0,E
2013,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"3,855","40,180",0,E
2013,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,"247,038","2,096,982",0,E
2013,IMP,GROUNDFISH COD ATLANTIC FROZEN,NORWAY,"137,828","400,301",0,E
2013,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"140,722","745,415",0,E
2013,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"46,459","723,583",0,E
2013,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",ICELAND,"4,475","94,132",0,E
2011,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"3,218","71,400",0,E
2013,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"373,601","1,743,293",0,E
2013,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,"166,098","873,261",0,E
2013,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"1,594","21,458",0,E
2012,IMP,GROUNDFISH HADDOCK MEAT FROZEN > 6.8KG,NORWAY,"437,025","1,209,757",0,E
2012,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"240,087","2,838,244",0,E
2012,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"4,202","13,250",0,E
2012,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"2,694","13,204",0,E
2012,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"21,920","271,223",0,E
2011,IMP,GROUNDFISH COD NSPF MINCED FROZEN > 6.8KG,ICELAND,"190,359","396,726",0,E
2013,IMP,GROUNDFISH COD NSPF MEAT FRESH,NORWAY,"1,589","13,200",0,E
2013,IMP,GROUNDFISH COD NSPF DRIED,ICELAND,"4,972","35,240",0,E
2015,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,"4,254,294","16,034,160",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"5,335","38,060",0,E
2015,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"21,818","290,508",0,E
2015,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"11,925","83,419",0,E
2013,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,520,"9,250",0,E
2015,IMP,GROUNDFISH HADDOCK FRESH,ICELAND,"3,952","16,193",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"24,814","145,317",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"7,251","41,942",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,844,"5,886",0,E
2016,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"12,116","135,193",0,E
2016,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"2,200","28,309",0,E
2016,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"68,653","963,689",0,E
2014,IMP,GROUNDFISH HADDOCK FROZEN,ICELAND,"89,254","417,571",0,E
2014,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"2,275","30,728",0,E
2014,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"2,912","17,320",0,E
2014,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"41,969","427,143",0,E
2015,IMP,GROUNDFISH HADDOCK FILLET FRESH,NORWAY,"58,387","415,733",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FROZEN,ICELAND,"69,030","209,916",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"28,288","278,099",0,E
2015,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"10,646","134,290",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"2,041","32,850",0,E
2015,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,"1,143","10,080",0,E
2016,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"12,799","152,017",0,E
2015,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,364,"5,387",0,E
2014,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"14,491","61,278",0,E
2015,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,272,"3,450",0,E
2016,IMP,GROUNDFISH COD NSPF MEAT FROZEN > 6.8KG,NORWAY,"236,886","322,164",0,E
2016,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"1,571","6,227",0,E
2016,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"62,243","768,816",0,E
2016,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"1,716","25,407",0,E
2016,IMP,GROUNDFISH COD NSPF MEAT FROZEN > 6.8KG,NORWAY,"43,735","155,360",0,E
2017,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"22,043","90,496",0,E
2017,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"879,699","3,188,151",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"139,257","1,807,944",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,254,"2,956",0,E
2017,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"623,478","8,017,365",0,E
2017,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"43,251","586,682",0,E
2017,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"227,385","3,031,768",0,E
2016,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,205,"2,584",0,E
2016,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,391,"2,109",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"11,045","91,649",0,E
2017,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,"13,107","50,784",0,E
2017,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,"19,871","76,134",0,E
2017,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"978,947","12,374,828",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"3,503","19,489",0,E
2017,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,170,"2,648",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"5,778","64,274",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"2,823","16,671",0,E
2017,IMP,GROUNDFISH HADDOCK FILLET FRESH,NORWAY,450,"3,020",0,E
2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"1,134","13,500",0,E
2017,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"55,397","610,670",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,634,"8,156",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"3,412","41,867",0,E
2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"282,210","3,292,948",0,E
2018,IMP,GROUNDFISH COD NSPF MINCED FROZEN > 6.8KG,ICELAND,"161,659","340,814",0,E
2018,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"35,292","255,959",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"15,829","164,425",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"52,557","485,763",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"23,948","172,122",0,E
2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"33,080","292,008",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"71,847","546,469",0,E
2018,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"77,212","561,612",0,E
2021,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"202,990","3,181,125",0,E
2021,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"192,235","1,817,675",0,E
2021,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"2,097","32,320",0,E
2021,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"196,394","1,035,537",0,E
2021,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"874,730","13,779,481",0,E
2021,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,454,"7,800",0,E
2019,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"12,419","137,214",0,E
2019,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"4,908","28,380",0,E
2019,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"2,751","42,014",0,E
2019,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"1,088","6,516",0,E
2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"2,733","31,660",0,E
2019,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"83,019","1,041,974",0,E
2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"41,621","490,096",0,E
2019,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"649,599","4,383,690",0,E
2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"175,406","1,223,558",0,E
2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"178,864","2,555,228",0,E
2019,IMP,GROUNDFISH HADDOCK MEAT FRESH,NORWAY,"288,410","3,470,777",0,E
2020,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"204,259","3,233,704",0,E
2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"82,516","1,165,891",0,E
2020,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"54,442","775,062",0,E
2020,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"9,886","143,630",0,E
2020,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"4,538","34,399",0,E
2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,420,"6,248",0,E
2019,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"182,371","2,817,590",0,E
2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"4,219","11,051",0,E
2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"243,040","2,603,630",0,E
2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"25,136","432,579",0,E
2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"16,968","183,463",0,E
2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"8,560","96,929",0,E
2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"7,019","56,084",0,E
2019,IMP,GROUNDFISH HADDOCK FROZEN,ICELAND,"14,182","43,821",0,E
2021,IMP,GROUNDFISH HADDOCK FRESH,ICELAND,"9,785","55,915",0,E
2020,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"20,250","438,908",0,E
2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"7,353","90,555",0,E
2020,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"89,854","817,707",0,E
